country,year,co2_per_capita,gdp_per_capita,population,gdp,co2,treated
Lithuania,1994,4.182,7588.516243504441,3770461.0,28612204544.0,15.767,0
Lithuania,1995,4.018,8031.226871623041,3747269.0,30095167488.0,15.057,0
Lithuania,1996,4.229,8502.309149621053,3722023.0,31645790208.0,15.74,0
Lithuania,1997,4.104,9274.1856067977,3694897.0,34267160576.0,15.163,0
Lithuania,1998,4.364,10044.882301363465,3665514.0,36819656704.0,15.997,0
Lithuania,1999,3.701,10016.193966398538,3633949.0,36398338048.0,13.45,0
Lithuania,2000,3.29,10497.81387077982,3599639.0,37788340224.0,11.843,0
Lithuania,2001,3.537,11306.318528037482,3560145.0,40252133376.0,12.594,0
Lithuania,2002,3.603,12222.294819470624,3515799.0,42971131904.0,12.666,0
Lithuania,2003,3.649,13687.89752377955,3469683.0,47492665344.0,12.659,0
Lithuania,2004,3.873,14784.320000654474,3422593.0,50600710144.0,13.254,0
Lithuania,2005,4.109,16156.578811075382,3373536.0,54504800256.0,13.863,1
Lithuania,2006,4.272,17615.83957806001,3322937.0,58536325120.0,14.196,1
Lithuania,2007,4.729,19869.264152234922,3272416.0,65020497920.0,15.475,1
Lithuania,2008,4.627,20693.629741370754,3224384.0,66724208640.0,14.919,1
Lithuania,2009,4.034,17869.507386616242,3180482.0,56833646592.0,12.831,1
Lithuania,2010,4.397,18400.642126319002,3139021.0,57760002048.0,13.803,1
Lithuania,2011,4.504,19758.810390347764,3099800.0,61248360448.0,13.961,1
Lithuania,2012,4.588,20760.62575358922,3063340.0,63596855296.0,14.056,1
Lithuania,2013,4.344,21737.753836531447,3028191.0,65826070528.0,13.154,1
Lithuania,2014,4.292,22747.80662773863,2994928.0,68128043008.0,12.855,1
Lithuania,2015,4.405,23395.60574998549,2963764.0,69339054080.0,13.055,1
Lithuania,2016,4.473,24171.389462231004,2933676.0,70911025152.0,13.122,1
Lithuania,2017,4.574,25451.63195260242,2904452.0,73923043328.0,13.286,1
Lithuania,2018,4.671,26639.121485552798,2876128.0,76617523200.0,13.435,1
Luxembourg,1985,25.205,28085.39017821328,366471.0,10292481024.0,9.237,0
Luxembourg,1986,24.747,30119.560235646248,368179.0,11089389568.0,9.111,0
Luxembourg,1987,23.782,30625.61875769156,370536.0,11347894272.0,8.812,0
Luxembourg,1988,24.368,33546.406281129835,373436.0,12527435776.0,9.1,0
Luxembourg,1989,26.12,36505.90152801358,376960.0,13761264640.0,9.846,0
Luxembourg,1990,30.989,36868.796705789784,381275.0,14057150464.0,11.816,0
Luxembourg,1991,32.181,39373.39560305897,386405.0,15214076928.0,12.435,0
Luxembourg,1992,31.167,39411.67352192969,391524.0,15430616064.0,12.202,0
Luxembourg,1993,31.136,40375.13997554858,396705.0,16017019904.0,12.352,0
Luxembourg,1994,28.71,41200.08599946772,402049.0,16564453376.0,11.543,0
Luxembourg,1995,22.461,41056.98934596543,407639.0,16736430080.0,9.156,0
Luxembourg,1996,22.283,40907.84613820843,413202.0,16903203840.0,9.207,0
Luxembourg,1997,20.468,42540.17575935738,418413.0,17799362560.0,8.564,0
Luxembourg,1998,18.092,44388.7376097493,423579.0,18802137088.0,7.663,0
Luxembourg,1999,18.907,47322.102517281855,429352.0,20317839360.0,8.118,0
Luxembourg,2000,19.979,50286.90116933022,435634.0,21906683904.0,8.704,0
Luxembourg,2001,20.862,50706.46084114818,441254.0,22374428672.0,9.205,0
Luxembourg,2002,22.382,51890.52027269465,445920.0,23139020800.0,9.981,0
Luxembourg,2003,23.158,51900.24338486012,451351.0,23425226752.0,10.453,0
Luxembourg,2004,25.823,52812.20087462156,457798.0,24177319936.0,11.822,0
Luxembourg,2005,25.985,53451.08271595377,464868.0,24847697920.0,12.08,1
Luxembourg,2006,25.214,55108.66341802109,472402.0,26033442816.0,11.911,1
Luxembourg,2007,23.562,58554.44350948264,479877.0,28098930688.0,11.307,1
Luxembourg,2008,22.864,56548.72839271206,488643.0,27632140288.0,11.172,1
Luxembourg,2009,21.351,52875.62364926207,497876.0,26325504000.0,10.63,1
Luxembourg,2010,22.083,54231.35906917123,507075.0,27499366400.0,11.198,1
Luxembourg,2011,21.425,54203.500423575904,518207.0,28088633344.0,11.102,1
Luxembourg,2012,20.49,52750.39323326976,530596.0,27989147648.0,10.872,1
Luxembourg,2013,19.038,53595.85242363755,543068.0,29106192384.0,10.339,1
Luxembourg,2014,17.666,55287.28980802949,556075.0,30743879680.0,9.823,1
Luxembourg,2015,16.422,56154.16636372417,569415.0,31975024640.0,9.351,1
Luxembourg,2016,15.589,57182.699659726924,583355.0,33357813760.0,9.094,1
Luxembourg,2017,15.543,56949.88991262641,596290.0,33958649856.0,9.268,1
Luxembourg,2018,15.749,57598.13364916437,607920.0,35015057408.0,9.574,1
Malta,1985,3.432,10115.285774027418,349122.0,3531468800.0,1.198,0
Malta,1986,4.215,10419.571172552862,352095.0,3668678912.0,1.484,0
Malta,1987,5.22,10754.134913015201,355177.0,3819621376.0,1.854,0
Malta,1988,5.612,11551.690578881295,358450.0,4140703488.0,2.012,0
Malta,1989,5.993,12377.44187138898,361913.0,4479557120.0,2.169,0
Malta,1990,6.643,13030.793462435277,365396.0,4761399808.0,2.427,0
Malta,1991,6.162,13727.705237118771,368676.0,5061075456.0,2.272,0
Malta,1992,6.167,14253.405010056684,371892.0,5300727296.0,2.294,0
Malta,1993,7.69,14763.823448996287,375257.0,5540228096.0,2.886,0
Malta,1994,7.022,15467.746835443038,378568.0,5855593984.0,2.658,0
Malta,1995,6.422,16314.264704341906,381860.0,6229765120.0,2.452,0
Malta,1996,6.577,16786.792133329527,385271.0,6467464192.0,2.534,0
Malta,1997,6.574,17513.88063562929,388843.0,6810149888.0,2.556,0
Malta,1998,6.433,18247.95436281966,392487.0,7162084864.0,2.525,0
Malta,1999,6.497,18947.45606109199,395993.0,7503059968.0,2.573,0
Malta,2000,6.183,20075.80918409266,399212.0,8014503936.0,2.468,0
Malta,2001,6.805,20057.619701464333,402163.0,8066432512.0,2.737,0
Malta,2002,6.788,20534.035363768446,404708.0,8310288384.0,2.747,0
Malta,2003,7.276,20949.964327666454,406926.0,8525085184.0,2.961,0
Malta,2004,6.969,20954.59489976884,408805.0,8566343168.0,2.849,0
Malta,2005,6.476,21681.350348717875,410217.0,8894058496.0,2.657,1
Malta,2006,6.487,22033.80527426776,411204.0,9060388864.0,2.667,1
Malta,2007,6.628,22871.518378222285,412091.0,9425146880.0,2.731,1
Malta,2008,6.508,23571.12970027116,413407.0,9744470016.0,2.69,1
Malta,2009,6.08,22883.81935409341,415509.0,9508432896.0,2.526,1
Malta,2010,6.216,23519.704574002168,418758.0,9849064448.0,2.603,1
Malta,2011,6.1,23586.35759731997,423577.0,9990638592.0,2.584,1
Malta,2012,6.32,23871.098457358716,429912.0,10262471680.0,2.717,1
Malta,2013,5.438,24629.85741353184,437531.0,10776326144.0,2.379,1
Malta,2014,5.296,26421.47714072604,446449.0,11795842048.0,2.364,1
Malta,2015,3.647,28126.914024770853,456585.0,12842327040.0,1.665,1
Malta,2016,2.9,29186.49696290706,467717.0,13651020800.0,1.356,1
Malta,2017,3.193,30323.945218735076,479507.0,14540544000.0,1.531,1
Malta,2018,3.146,31746.770438780284,491590.0,15606394880.0,1.547,1
Montenegro,1985,3.127,7235.307005037858,604622.0,4374625792.0,1.891,0
Montenegro,1986,3.25,7452.392296007623,607633.0,4528319488.0,1.975,0
Montenegro,1987,3.156,7078.0902786418255,610820.0,4323439104.0,1.928,0
Montenegro,1988,3.239,6825.183036317492,614277.0,4192552960.0,1.989,0
Montenegro,1989,3.21,6819.963785027821,617866.0,4213823744.0,1.983,0
Montenegro,1990,3.157,6198.48604392952,621450.0,3852049152.0,1.962,0
Montenegro,1991,2.221,5737.219698509187,624961.0,3585538560.0,1.388,0
Montenegro,1992,2.363,4560.92377351757,627669.0,2862750464.0,1.483,0
Montenegro,1993,2.055,2948.489230573734,629560.0,1856250880.0,1.294,0
Montenegro,1994,1.992,3035.1516657606585,630973.0,1915098752.0,1.257,0
Montenegro,1995,2.1,3522.794442352539,632066.0,2226638592.0,1.327,0
Montenegro,1996,2.453,4596.536468387745,633014.0,2909671936.0,1.553,0
Montenegro,1997,2.635,5042.316781616451,633610.0,3194862336.0,1.67,0
Montenegro,1998,2.773,5431.334368177287,633912.0,3442988032.0,1.758,0
Montenegro,1999,1.912,5057.853766915775,633728.0,3205303552.0,1.212,0
Montenegro,2000,2.401,5947.382880962531,633330.0,3766656000.0,1.521,0
Montenegro,2001,2.634,6324.159036555661,633062.0,4003584768.0,1.667,0
Montenegro,2002,2.791,6780.492843088448,632745.0,4290322944.0,1.766,0
Montenegro,2003,2.988,7310.33764525046,632356.0,4622735872.0,1.889,0
Montenegro,2004,3.227,8037.802646431112,632550.0,5084312064.0,2.041,0
Montenegro,2005,2.766,8828.058380274457,632885.0,5587145728.0,1.751,0
Montenegro,2006,3.261,10110.978308468408,632551.0,6395709440.0,2.063,0
Montenegro,2007,3.253,11809.769762838032,631931.0,7462959616.0,2.056,0
Montenegro,2008,4.125,13325.580901856763,631475.0,8414771200.0,2.605,0
Montenegro,2009,2.664,13262.912043498995,631187.0,8371377664.0,1.682,0
Montenegro,2010,3.838,14314.439218569745,631048.0,9033098240.0,2.422,0
Montenegro,2011,3.81,15513.51223565648,631801.0,9801452544.0,2.407,0
Montenegro,2012,3.496,15153.67561325829,633053.0,9593079808.0,2.213,0
Montenegro,2013,3.393,15751.081935354625,633951.0,9985414144.0,2.151,0
Montenegro,2014,3.321,16089.628312110497,634301.0,10205667328.0,2.107,0
Montenegro,2015,3.531,16861.368855574958,633969.0,10689585152.0,2.239,0
Montenegro,2016,3.182,17316.877738194496,633264.0,10966155264.0,2.015,0
Montenegro,2017,3.325,18094.547680826,632445.0,11443806208.0,2.103,0
Montenegro,2018,3.801,18972.585482192826,631459.0,11980409856.0,2.4,0
Netherlands,1985,10.126,24320.176519431883,14515705.0,353024507904.0,146.98,0
Netherlands,1986,9.869,24857.77286043554,14592526.0,362737696768.0,144.014,0
Netherlands,1987,10.322,25067.866027424854,14675302.0,367878504448.0,151.48,0
Netherlands,1988,9.863,25572.299675098515,14762321.0,377506496512.0,145.603,0
Netherlands,1989,10.886,26609.628916993206,14850230.0,395159109632.0,161.664,0
Netherlands,1990,10.885,27527.814753070517,14944550.0,411390803968.0,162.665,0
Netherlands,1991,11.372,28170.187680414776,15046578.0,423864926208.0,171.111,0
Netherlands,1992,11.281,28618.83173833426,15150688.0,433594990592.0,170.918,0
Netherlands,1993,11.203,28954.377701053196,15251088.0,441585762304.0,170.863,0
Netherlands,1994,11.183,29792.159386235926,15349481.0,457294184448.0,171.648,0
Netherlands,1995,11.213,30704.848957607042,15446670.0,474287669248.0,173.201,0
Netherlands,1996,11.732,31795.119216079525,15538617.0,494052179968.0,182.297,0
Netherlands,1997,11.215,33158.71709783139,15629912.0,518267830272.0,175.285,0
Netherlands,1998,11.209,34654.59310606432,15722601.0,544860340224.0,176.238,0
Netherlands,1999,10.805,36408.15023414084,15812491.0,575703547904.0,170.854,0
Netherlands,2000,10.819,37962.82161812798,15899138.0,603576139776.0,172.016,0
Netherlands,2001,11.084,38792.27649445019,15981630.0,619963809792.0,177.146,0
Netherlands,2002,10.99,38874.31725569379,16057042.0,624206544896.0,176.466,0
Netherlands,2003,11.155,39039.10100800033,16127574.0,629605990400.0,179.897,0
Netherlands,2004,11.224,39892.45872656741,16196036.0,646099697664.0,181.78,0
Netherlands,2005,10.937,40824.6658919283,16261834.0,663883939840.0,177.859,1
Netherlands,2006,10.596,42339.408686401344,16325679.0,691219595264.0,172.991,1
Netherlands,2007,10.539,43983.149562888255,16391232.0,720938008576.0,172.747,1
Netherlands,2008,10.675,44799.35538004742,16460775.0,737432109056.0,175.711,1
Netherlands,2009,10.301,43163.33203517132,16536200.0,713757491200.0,170.336,1
Netherlands,2010,10.974,43807.797396432274,16617121.0,727959470080.0,182.359,1
Netherlands,2011,10.126,44568.58211402949,16701470.0,744360837120.0,169.124,1
Netherlands,2012,9.859,43877.563635219776,16785296.0,736497893376.0,165.482,1
Netherlands,2013,9.775,43580.82579980545,16867352.0,735093129216.0,164.874,1
Netherlands,2014,9.288,43972.75927635118,16954080.0,745517678592.0,157.468,1
Netherlands,2015,9.612,44602.57685655453,17041110.0,760077418496.0,163.802,1
Netherlands,2016,9.617,45349.165711466696,17124512.0,776582332416.0,164.691,1
Netherlands,2017,9.426,46444.961484736275,17207204.0,799187927040.0,162.203,1
Netherlands,2018,9.148,47324.65671343388,17286042.0,818056003584.0,158.134,1
North Macedonia,1985,5.289,9119.057749985386,2001507.0,18251857920.0,10.587,0
North Macedonia,1986,5.501,9700.567427002994,2012925.0,19526514688.0,11.072,0
North Macedonia,1987,5.339,9529.190135129391,2023098.0,19278485504.0,10.801,0
North Macedonia,1988,5.495,9179.617139704627,2031937.0,18652403712.0,11.166,0
North Macedonia,1989,5.462,9323.123819461232,2039429.0,19013849088.0,11.139,0
North Macedonia,1990,5.433,8352.618512744224,2044181.0,17074264064.0,11.107,0
North Macedonia,1991,3.827,7900.92318176886,2036691.0,16091739136.0,7.794,0
North Macedonia,1992,4.16,7482.066401588881,2018024.0,15098989568.0,8.394,0
North Macedonia,1993,3.806,7027.110363283817,1996896.0,14032408576.0,7.599,0
North Macedonia,1994,3.987,6982.928675412039,1982458.0,13843362816.0,7.903,0
North Macedonia,1995,3.995,6932.95295142923,1983971.0,13754777600.0,7.925,0
North Macedonia,1996,4.722,7012.880351814986,1994230.0,13985296384.0,9.417,0
North Macedonia,1997,4.214,7109.612421666068,2004240.0,14249369600.0,8.446,0
North Macedonia,1998,4.793,7347.589333301537,2012844.0,14789551104.0,9.647,0
North Macedonia,1999,4.34,7662.966821014725,2023781.0,15508166656.0,8.783,0
North Macedonia,2000,4.155,8002.19566032366,2037940.0,16307994624.0,8.468,0
North Macedonia,2001,4.036,7743.561934380739,2053391.0,15900560384.0,8.288,0
North Macedonia,2002,3.794,7863.154763870882,2064739.0,16235362304.0,7.834,0
North Macedonia,2003,4.118,8059.630763585447,2071150.0,16692704256.0,8.53,0
North Macedonia,2004,3.963,8462.621091113691,2075879.0,17567377408.0,8.226,0
North Macedonia,2005,4.135,8891.872031450925,2078667.0,18483240960.0,8.596,0
North Macedonia,2006,4.157,9377.94561960827,2081081.0,19516264448.0,8.651,0
North Macedonia,2007,4.326,10014.205260970273,2083494.0,20864536576.0,9.013,0
North Macedonia,2008,4.284,10590.932488682924,2086228.0,22095099904.0,8.936,0
North Macedonia,2009,3.941,10579.84291458532,2089793.0,22109681664.0,8.237,0
North Macedonia,2010,3.909,10965.153279065902,2093828.0,22959144960.0,8.186,0
North Macedonia,2011,4.214,11255.237129192079,2097110.0,23603470336.0,8.838,0
North Macedonia,2012,4.042,11187.071944275885,2099486.0,23487100928.0,8.486,0
North Macedonia,2013,3.563,11499.585953896358,2102220.0,24174659584.0,7.489,0
North Macedonia,2014,3.422,11904.613280906744,2105293.0,25062699008.0,7.203,0
North Macedonia,2015,3.205,12354.226890863938,2107965.0,26042277888.0,6.757,0
North Macedonia,2016,3.153,12644.065931378822,2110194.0,26681432064.0,6.654,0
North Macedonia,2017,3.386,12769.99004726366,2111982.0,26969989120.0,7.152,0
North Macedonia,2018,3.157,13107.93276545933,2113497.0,27703576576.0,6.672,0
Poland,1985,11.956,9033.314843120195,37179164.0,335851094016.0,444.508,0
Poland,1986,12.07,9256.652659986681,37436804.0,346539491328.0,451.849,0
Poland,1987,12.315,9079.761681897993,37654412.0,341893087232.0,463.733,0
Poland,1988,11.748,9241.363144332377,37812084.0,349435199488.0,444.23,0
Poland,1989,11.128,9067.435192580093,37939020.0,344009605120.0,422.175,0
Poland,1990,9.895,8161.809632407856,38064252.0,310673178624.0,376.641,0
Poland,1991,9.789,7643.317793714362,38167388.0,291725475840.0,373.623,0
Poland,1992,9.529,7898.639830656909,38252284.0,302141014016.0,364.511,0
Poland,1993,9.53,8261.918030444189,38319300.0,316590915584.0,365.175,0
Poland,1994,9.387,8761.807923521133,38375464.0,336238444544.0,360.218,0
Poland,1995,9.443,9457.70284386378,38401980.0,363194515456.0,362.615,0
Poland,1996,9.825,10126.90761338751,38401408.0,388887511040.0,377.285,0
Poland,1997,9.564,10885.127584766378,38396120.0,417946664960.0,367.236,0
Poland,1998,8.835,11500.160809621846,38379992.0,441376079872.0,339.076,0
Poland,1999,8.585,12157.158506573023,38354952.0,466287230976.0,329.266,0
Poland,2000,8.245,12782.827502039247,38504432.0,492195512320.0,317.452,0
Poland,2001,8.109,13012.235766521153,38662860.0,503090249728.0,313.501,0
Poland,2002,7.921,13409.18434394008,38647476.0,518231130112.0,306.123,0
Poland,2003,8.258,14028.905969974887,38621536.0,541817896960.0,318.95,0
Poland,2004,8.389,14900.066881058265,38596040.0,575083577344.0,323.794,0
Poland,2005,8.367,15575.915628177501,38575912.0,600855150592.0,322.765,1
Poland,2006,8.731,16707.924537981766,38547180.0,644043374592.0,336.573,1
Poland,2007,8.72,18065.673949144937,38521868.0,695923507200.0,335.92,1
Poland,2008,8.555,19011.79175266317,38522884.0,732389048320.0,329.567,1
Poland,2009,8.197,19678.1763016269,38555288.0,758697754624.0,316.021,1
Poland,2010,8.659,20524.43551791475,38597356.0,792188944384.0,334.225,1
Poland,2011,8.638,21746.18134122793,38620848.0,839855964160.0,333.599,1
Poland,2012,8.439,22092.793944949644,38625872.0,853353431040.0,325.953,1
Poland,2013,8.338,22410.634389843675,38607352.0,865215250432.0,321.927,1
Poland,2014,8.024,23161.24726405245,38581880.0,893604462592.0,309.582,1
Poland,2015,8.111,24070.03624606738,38553148.0,927975669760.0,312.715,1
Poland,2016,8.397,24730.98084413134,38532108.0,952936824832.0,323.547,1
Poland,2017,8.74,25951.636683288343,38532816.0,999989641216.0,336.765,1
Poland,2018,8.725,27347.853082219306,38521464.0,1053479337984.0,336.081,1
Portugal,1985,2.714,13107.95750398799,9996891.0,131038822400.0,27.13,0
Portugal,1986,3.019,13631.43378288086,10011029.0,136464678912.0,30.221,0
Portugal,1987,3.114,14487.696201945488,10020209.0,145169743872.0,31.198,0
Portugal,1988,3.249,15567.842707433243,10023309.0,156041297920.0,32.568,0
Portugal,1989,4.074,16372.672180663329,10020318.0,164059381760.0,40.822,0
Portugal,1990,4.525,17110.021625511738,10007347.0,171225923584.0,45.279,0
Portugal,1991,4.716,17794.200415804746,9986418.0,177700323328.0,47.097,0
Portugal,1992,5.103,18437.132342393757,9978745.0,183979442176.0,50.92,0
Portugal,1993,4.947,18357.113503222143,9992104.0,183426187264.0,49.434,0
Portugal,1994,5.012,18655.305184086286,10018101.0,186890731520.0,50.207,0
Portugal,1995,5.419,19097.48380828255,10051250.0,191953584128.0,54.468,0
Portugal,1996,5.131,19771.839850557906,10087653.0,199451459584.0,51.761,0
Portugal,1997,5.392,20639.964625009885,10130547.0,209094131712.0,54.627,0
Portugal,1998,5.813,21609.167080360872,10179419.0,219968765952.0,59.169,0
Portugal,1999,6.531,22418.849561332318,10233373.0,229420449792.0,66.837,0
Portugal,2000,6.37,23206.12555501449,10300632.0,239037759488.0,65.611,0
Portugal,2001,6.282,23586.667243871972,10371815.0,244636549120.0,65.152,0
Portugal,2002,6.669,23725.882265531312,10430913.0,247482613760.0,69.56,0
Portugal,2003,6.154,23501.323691332615,10473345.0,246137470976.0,64.456,0
Portugal,2004,6.409,23956.0280831647,10501523.0,251574779904.0,67.303,0
Portugal,2005,6.617,24184.13157376089,10523314.0,254497210368.0,69.635,1
Portugal,2006,6.15,24607.969474805734,10543946.0,259465101312.0,64.843,1
Portugal,2007,5.902,25268.608789682163,10565547.0,266976673792.0,62.355,1
Portugal,2008,5.673,25380.944042994954,10580963.0,268554829824.0,60.028,1
Portugal,2009,5.395,24697.500828270942,10591341.0,261579653120.0,57.136,1
Portugal,2010,4.999,25272.204656397127,10588401.0,267592237056.0,52.934,1
Portugal,2011,4.897,24963.44904390231,10564820.0,263734345728.0,51.74,1
Portugal,2012,4.742,24054.59765968437,10522085.0,253104521216.0,49.899,1
Portugal,2013,4.597,23913.46450817652,10464537.0,250243334144.0,48.103,1
Portugal,2014,4.601,24257.854548916792,10408379.0,252484943872.0,47.885,1
Portugal,2015,5.036,24746.354819999855,10365436.0,256506757120.0,52.203,1
Portugal,2016,4.874,25174.528301320723,10332751.0,260122132480.0,50.367,1
Portugal,2017,5.346,26121.00819517541,10307528.0,269243023360.0,55.106,1
Portugal,2018,4.993,26855.983650657887,10289833.0,276343586816.0,51.373,1
Romania,1985,8.588,6258.8414375900875,22525364.0,140982681600.0,193.446,0
Romania,1986,8.902,6381.488994224282,22587322.0,144140746752.0,201.07,0
Romania,1987,9.315,6409.199149105603,22653810.0,145192779776.0,211.021,0
Romania,1988,9.312,6351.894370426424,22719092.0,144309272576.0,211.568,0
Romania,1989,9.346,5958.709186160005,22788042.0,135787315200.0,212.966,0
Romania,1990,7.729,5603.280627795283,22836234.0,127957827584.0,176.507,0
Romania,1991,6.226,4994.731639390595,22842488.0,114092097536.0,142.208,0
Romania,1992,5.79,4747.159219408442,22800964.0,108239806464.0,132.011,0
Romania,1993,5.4,4991.85009547277,22721662.0,113423130624.0,122.694,0
Romania,1994,5.342,5371.529066695132,22632776.0,121572614144.0,120.905,0
Romania,1995,5.579,5967.372829119495,22533138.0,134463635456.0,125.712,0
Romania,1996,5.761,6439.980718241231,22417872.0,144370663424.0,129.147,0
Romania,1997,5.301,6428.465260745624,22289540.0,143287533568.0,118.156,0
Romania,1998,4.732,6413.327242699415,22161240.0,142127284224.0,104.86,0
Romania,1999,4.039,6646.256739528089,22039006.0,146476892160.0,89.01,0
Romania,2000,4.258,7154.048578911145,21919882.0,156815900672.0,93.334,0
Romania,2001,4.541,7865.484865940213,21797588.0,171448598528.0,98.988,0
Romania,2002,4.586,8578.435173941616,21653530.0,185753403392.0,99.298,0
Romania,2003,4.833,9273.573383239634,21481322.0,199208615936.0,103.818,0
Romania,2004,4.851,10457.912522783754,21289292.0,222641553408.0,103.277,0
Romania,2005,4.828,11270.25577908564,21092264.0,237715210240.0,101.837,1
Romania,2006,4.988,12809.454222468108,20909406.0,267838078976.0,104.296,1
Romania,2007,5.255,14305.140735740153,20744226.0,296749072384.0,109.02,1
Romania,2008,5.238,16064.035981037714,20597516.0,330879238144.0,107.894,1
Romania,2009,4.323,15560.926932533737,20466318.0,318474878976.0,88.482,1
Romania,2010,4.234,16070.118543932564,20335212.0,326789267456.0,86.094,1
Romania,2011,4.59,16864.472235457008,20220286.0,341004451840.0,92.804,1
Romania,2012,4.525,16858.909611268984,20137112.0,339489751040.0,91.127,1
Romania,2013,3.955,17645.55791643307,20066550.0,354085470208.0,79.366,1
Romania,2014,3.957,18167.700953738567,19995836.0,363278368768.0,79.127,1
Romania,2015,3.92,18953.779094807123,19906078.0,377295405056.0,78.032,1
Romania,2016,3.875,17439.990592903665,19797820.0,345273794560.0,76.715,1
Romania,2017,4.043,18774.077518019832,19698852.0,369827774464.0,79.649,1
Romania,2018,4.094,19699.130654511413,19606778.0,386236481536.0,80.28,1
Serbia,1985,7.017,10575.46173802997,7912073.0,83673825280.0,55.522,0
Serbia,1986,7.309,10909.275507160319,7931910.0,86531391488.0,57.972,0
Serbia,1987,7.119,10707.370834223984,7948309.0,85105491968.0,56.582,0
Serbia,1988,7.33,10528.650708744311,7963944.0,83849584640.0,58.375,0
Serbia,1989,7.294,10690.470480112752,7977876.0,85287247872.0,58.189,0
Serbia,1990,7.24,9508.385612072818,7987530.0,75948515328.0,57.828,0
Serbia,1991,5.143,8621.472230805497,7964455.0,68665327616.0,40.958,0
Serbia,1992,5.499,6376.281008481899,7943504.0,50650013696.0,43.684,0
Serbia,1993,4.788,4526.240724165692,7957074.0,36015632384.0,38.096,0
Serbia,1994,4.647,4744.973223427192,7969952.0,37817208832.0,37.04,0
Serbia,1995,4.903,5131.238588390575,7982463.0,40959922176.0,39.141,0
Serbia,1996,5.733,5506.140681485722,7993447.0,44013043712.0,45.825,0
Serbia,1997,6.16,6049.220457731668,7997524.0,48378785792.0,49.265,0
Serbia,1998,6.497,6347.178656739351,7985509.0,50685452288.0,51.882,0
Serbia,1999,4.496,5336.1192118142435,7959748.0,42474164224.0,35.791,0
Serbia,2000,5.665,5807.052970104813,7935023.0,46079098880.0,44.95,0
Serbia,2001,6.227,6237.421568033108,7917792.0,49386606592.0,49.308,0
Serbia,2002,6.608,6829.718005655675,7904272.0,53983948800.0,52.23,0
Serbia,2003,7.077,7296.744261338179,7887466.0,57552822272.0,55.824,0
Serbia,2004,7.651,8143.207827556505,7863399.0,64033292288.0,60.167,0
Serbia,2005,6.594,8812.260496818775,7830944.0,69008318464.0,51.634,0
Serbia,2006,7.805,9497.565344655764,7794792.0,74031546368.0,60.838,0
Serbia,2007,7.676,10337.128318094152,7758181.0,80197312512.0,59.554,0
Serbia,2008,6.705,11184.208548167951,7722801.0,86373416960.0,51.778,0
Serbia,2009,5.97,11111.75412293151,7688037.0,85427576832.0,45.895,0
Serbia,2010,5.97,11480.711006331669,7653749.0,87870480384.0,45.696,0
Serbia,2011,6.424,11955.431732499665,7620925.0,91111448576.0,48.957,0
Serbia,2012,5.762,11870.534657769354,7591357.0,90113466368.0,43.744,0
Serbia,2013,5.89,12218.015847914156,7566674.0,92449742848.0,44.569,0
Serbia,2014,4.932,12047.548373302368,7543965.0,90886283264.0,37.208,0
Serbia,2015,5.821,12183.225319871624,7519501.0,91611774976.0,43.774,0
Serbia,2016,6.011,12569.309442797341,7493288.0,94185455616.0,45.04,0
Serbia,2017,6.099,12849.27006213896,7464882.0,95918284800.0,45.53,0
Serbia,2018,5.962,13448.265871203586,7433825.0,99972055040.0,44.32,0
Slovakia,1985,11.492,11810.54441314638,5146573.0,60783828992.0,59.145,0
Slovakia,1986,11.509,12234.127839870525,5175412.0,63316652032.0,59.562,0
Slovakia,1987,11.317,12468.54632962744,5201175.0,64851091456.0,58.863,0
Slovakia,1988,11.08,12654.90750751544,5224911.0,66120765440.0,57.893,0
Slovakia,1989,10.534,12732.888048319199,5245120.0,66785525760.0,55.25,0
Slovakia,1990,11.684,12377.071267802125,5261310.0,65119608832.0,61.473,0
Slovakia,1991,10.092,10510.398693996285,5280230.0,55497322496.0,53.286,0
Slovakia,1992,9.221,9776.464319846275,5301897.0,51833806848.0,48.887,0
Slovakia,1993,8.71,10415.514885670676,5321863.0,55429943296.0,46.351,0
Slovakia,1994,8.196,11003.064048307358,5338814.0,58743312384.0,43.757,0
Slovakia,1995,8.251,11818.899196055925,5349999.0,63231098880.0,44.145,0
Slovakia,1996,8.216,12571.059054683137,5358288.0,67359354880.0,44.026,0
Slovakia,1997,8.218,13286.525327586847,5365829.0,71293222912.0,44.098,0
Slovakia,1998,8.16,13776.453873201806,5371086.0,73994518528.0,43.827,0
Slovakia,1999,8.008,13709.817197392857,5374617.0,73685016576.0,43.038,0
Slovakia,2000,7.651,13839.895454088939,5376700.0,74412965888.0,41.139,0
Slovakia,2001,8.04,14269.179394534356,5376457.0,76717629440.0,43.224,0
Slovakia,2002,7.81,14886.040094463357,5375206.0,80015532032.0,41.978,0
Slovakia,2003,7.871,15661.306167910314,5374381.0,84169826304.0,42.303,0
Slovakia,2004,7.961,16448.38307610217,5374932.0,88408940544.0,42.792,0
Slovakia,2005,7.961,17516.486553920193,5376251.0,94173028352.0,42.799,1
Slovakia,2006,7.916,18952.855578113602,5377239.0,101914034176.0,42.564,1
Slovakia,2007,7.618,20949.601539942967,5378381.0,112674938880.0,40.972,1
Slovakia,2008,7.686,22068.678914851436,5381641.0,118765707264.0,41.364,1
Slovakia,2009,6.982,20798.671030671372,5388934.0,112082665472.0,37.626,1
